model,K,n_seeds,MAP_avg_mean,MAP_avg_std,MAP_avg_best_seed,MAP_avg_worst_seed,MAP_avg_best_val,MAP_avg_worst_val,NRE_ph_mean,NRE_ph_std,NRE_ph_best_seed,NRE_ph_worst_seed,NRE_ph_best_val,NRE_ph_worst_val,NRE_ps_mean,NRE_ps_std,NRE_ps_best_seed,NRE_ps_worst_seed,NRE_ps_best_val,NRE_ps_worst_val,Topic_Coherence_mean,Topic_Coherence_std,Topic_Coherence_best_seed,Topic_Coherence_worst_seed,Topic_Coherence_best_val,Topic_Coherence_worst_val,herb2sym_MAP_mean,herb2sym_MAP_std,herb2sym_MAP_best_seed,herb2sym_MAP_worst_seed,herb2sym_MAP_best_val,herb2sym_MAP_worst_val,herb2sym_NDCG@10_mean,herb2sym_NDCG@10_std,herb2sym_NDCG@10_best_seed,herb2sym_NDCG@10_worst_seed,herb2sym_NDCG@10_best_val,herb2sym_NDCG@10_worst_val,herb2sym_NDCG@5_mean,herb2sym_NDCG@5_std,herb2sym_NDCG@5_best_seed,herb2sym_NDCG@5_worst_seed,herb2sym_NDCG@5_best_val,herb2sym_NDCG@5_worst_val,herb2sym_P@10_mean,herb2sym_P@10_std,herb2sym_P@10_best_seed,herb2sym_P@10_worst_seed,herb2sym_P@10_best_val,herb2sym_P@10_worst_val,herb2sym_P@5_mean,herb2sym_P@5_std,herb2sym_P@5_best_seed,herb2sym_P@5_worst_seed,herb2sym_P@5_best_val,herb2sym_P@5_worst_val,herb2sym_R@10_mean,herb2sym_R@10_std,herb2sym_R@10_best_seed,herb2sym_R@10_worst_seed,herb2sym_R@10_best_val,herb2sym_R@10_worst_val,herb2sym_R@5_mean,herb2sym_R@5_std,herb2sym_R@5_best_seed,herb2sym_R@5_worst_seed,herb2sym_R@5_best_val,herb2sym_R@5_worst_val,herb_NDCG@10_mean,herb_NDCG@10_std,herb_NDCG@10_best_seed,herb_NDCG@10_worst_seed,herb_NDCG@10_best_val,herb_NDCG@10_worst_val,herb_Precision@10_mean,herb_Precision@10_std,herb_Precision@10_best_seed,herb_Precision@10_worst_seed,herb_Precision@10_best_val,herb_Precision@10_worst_val,herb_Recall@10_mean,herb_Recall@10_std,herb_Recall@10_best_seed,herb_Recall@10_worst_seed,herb_Recall@10_best_val,herb_Recall@10_worst_val,herb_pred_PPL_mean,herb_pred_PPL_std,herb_pred_PPL_best_seed,herb_pred_PPL_worst_seed,herb_pred_PPL_best_val,herb_pred_PPL_worst_val,herb_pred_PPL_em_mean,herb_pred_PPL_em_std,herb_pred_PPL_em_best_seed,herb_pred_PPL_em_worst_seed,herb_pred_PPL_em_best_val,herb_pred_PPL_em_worst_val,herb_pred_PPL_prob_mean,herb_pred_PPL_prob_std,herb_pred_PPL_prob_best_seed,herb_pred_PPL_prob_worst_seed,herb_pred_PPL_prob_best_val,herb_pred_PPL_prob_worst_val,sym2herb_MAP_mean,sym2herb_MAP_std,sym2herb_MAP_best_seed,sym2herb_MAP_worst_seed,sym2herb_MAP_best_val,sym2herb_MAP_worst_val,sym2herb_NDCG@10_mean,sym2herb_NDCG@10_std,sym2herb_NDCG@10_best_seed,sym2herb_NDCG@10_worst_seed,sym2herb_NDCG@10_best_val,sym2herb_NDCG@10_worst_val,sym2herb_NDCG@5_mean,sym2herb_NDCG@5_std,sym2herb_NDCG@5_best_seed,sym2herb_NDCG@5_worst_seed,sym2herb_NDCG@5_best_val,sym2herb_NDCG@5_worst_val,sym2herb_P@10_mean,sym2herb_P@10_std,sym2herb_P@10_best_seed,sym2herb_P@10_worst_seed,sym2herb_P@10_best_val,sym2herb_P@10_worst_val,sym2herb_P@5_mean,sym2herb_P@5_std,sym2herb_P@5_best_seed,sym2herb_P@5_worst_seed,sym2herb_P@5_best_val,sym2herb_P@5_worst_val,sym2herb_R@10_mean,sym2herb_R@10_std,sym2herb_R@10_best_seed,sym2herb_R@10_worst_seed,sym2herb_R@10_best_val,sym2herb_R@10_worst_val,sym2herb_R@5_mean,sym2herb_R@5_std,sym2herb_R@5_best_seed,sym2herb_R@5_worst_seed,sym2herb_R@5_best_val,sym2herb_R@5_worst_val,sym_NDCG@10_mean,sym_NDCG@10_std,sym_NDCG@10_best_seed,sym_NDCG@10_worst_seed,sym_NDCG@10_best_val,sym_NDCG@10_worst_val,sym_Precision@10_mean,sym_Precision@10_std,sym_Precision@10_best_seed,sym_Precision@10_worst_seed,sym_Precision@10_best_val,sym_Precision@10_worst_val,sym_Recall@10_mean,sym_Recall@10_std,sym_Recall@10_best_seed,sym_Recall@10_worst_seed,sym_Recall@10_best_val,sym_Recall@10_worst_val,sym_pred_PPL_mean,sym_pred_PPL_std,sym_pred_PPL_best_seed,sym_pred_PPL_worst_seed,sym_pred_PPL_best_val,sym_pred_PPL_worst_val,sym_pred_PPL_em_mean,sym_pred_PPL_em_std,sym_pred_PPL_em_best_seed,sym_pred_PPL_em_worst_seed,sym_pred_PPL_em_best_val,sym_pred_PPL_em_worst_val,sym_pred_PPL_prob_mean,sym_pred_PPL_prob_std,sym_pred_PPL_prob_best_seed,sym_pred_PPL_prob_worst_seed,sym_pred_PPL_prob_best_val,sym_pred_PPL_prob_worst_val
gnmf_graph,40,5,0.259044,0.002812,46,44,0.262801,0.255028,0.912573,0.001265,42,43,0.910153,0.913622,0.612807,0.005822,43,44,0.606993,0.620876,0.670991,0.012697,43,44,0.689938,0.651699,0.264573,0.007145,46,45,0.274243,0.255161,0.288706,0.007661,46,45,0.298179,0.279059,0.261893,0.007626,46,45,0.271585,0.252163,0.058927,0.001646,42,45,0.061589,0.057143,0.093491,0.002735,42,45,0.097273,0.090160,0.404055,0.009091,46,45,0.415509,0.393496,0.329351,0.008955,46,45,0.340656,0.318950,0.301044,0.004096,45,44,0.305715,0.295252,0.198536,0.002480,43,44,0.201215,0.193865,0.306823,0.004448,46,44,0.312795,0.301635,158.131031,3.280560,43,46,153.217107,162.248256,132.702388,1.409023,43,46,130.238228,134.393407,136.991198,2.642365,43,46,132.912698,140.458105,0.253514,0.003635,45,44,0.258657,0.249530,0.216743,0.003084,46,44,0.219670,0.212782,0.185071,0.002642,45,44,0.187646,0.181667,0.200326,0.002259,45,44,0.202638,0.196384,0.251713,0.002316,45,44,0.254475,0.248074,0.308503,0.003779,46,44,0.312273,0.303257,0.198612,0.002481,45,44,0.202104,0.194856,0.291660,0.007962,46,45,0.301637,0.282003,0.057327,0.001602,42,43,0.059781,0.055631,0.393253,0.009493,46,43,0.406070,0.383545,14070.422331,3675.635316,44,43,10208.120814,18677.980907,51.588545,1.257202,42,44,50.713531,54.076792,146.237376,7.808668,46,43,136.493204,155.824002
active_graph_h__graph_s__l1__pair__know_hs,5,5,0.217300,0.007470,42,45,0.223595,0.202924,0.957555,0.000889,45,46,0.956457,0.959148,0.880122,0.004276,42,45,0.876070,0.886638,0.811201,0.008668,44,45,0.823511,0.799179,0.235200,0.008610,46,45,0.243179,0.219349,0.247452,0.006733,46,45,0.254484,0.235347,0.219112,0.004937,46,45,0.224252,0.212742,0.053806,0.001795,46,45,0.055424,0.050504,0.080308,0.001236,42,44,0.081861,0.078305,0.353342,0.011899,46,45,0.364336,0.331717,0.272997,0.003874,46,45,0.278264,0.268335,0.199067,0.031301,42,45,0.224618,0.142640,0.138370,0.020005,42,45,0.155098,0.100978,0.209634,0.027994,42,45,0.231454,0.158044,202.558520,35.202271,42,45,176.680833,269.658918,164.467167,2.206324,43,46,160.911345,167.750520,180.599796,3.835086,43,45,175.720421,186.033818,0.199400,0.006737,42,45,0.205082,0.186500,0.160149,0.005078,42,45,0.164026,0.150294,0.135786,0.006101,42,45,0.140155,0.123696,0.155347,0.004946,42,45,0.160611,0.147066,0.188714,0.009794,42,45,0.197273,0.169650,0.234261,0.004910,43,45,0.239250,0.225940,0.146821,0.006302,42,45,0.151902,0.134392,0.264375,0.007549,42,45,0.271139,0.249770,0.053539,0.002325,42,45,0.055839,0.049378,0.351380,0.014526,44,45,0.364512,0.325176,67788.412567,117140.743900,46,45,739.559099,300703.499164,73.923995,1.475112,43,44,72.521430,76.784400,11546.420918,20186.677860,46,45,259.610867,51754.011655
active_graph_h__graph_s__l1__pair__know_hs,10,5,0.232785,0.004285,45,43,0.239814,0.227252,0.947513,0.000656,45,46,0.946610,0.948343,0.817482,0.004057,45,44,0.811822,0.822283,0.722707,0.023579,44,45,0.761712,0.698392,0.252380,0.003754,45,42,0.257054,0.248265,0.270689,0.004459,46,42,0.276554,0.265492,0.242346,0.004601,45,42,0.247790,0.235471,0.057084,0.000919,46,44,0.058269,0.055691,0.087327,0.001652,45,42,0.089389,0.085655,0.392621,0.007616,46,43,0.403741,0.385171,0.310013,0.007708,45,42,0.318762,0.297850,0.225929,0.015989,46,43,0.240997,0.197617,0.155234,0.010577,45,43,0.164701,0.137463,0.239213,0.016020,46,43,0.252436,0.210523,175.789202,8.427417,46,43,167.890223,191.123254,156.334813,1.777187,45,46,153.965972,158.707941,167.686079,1.813956,45,46,164.889903,170.566990,0.213191,0.006120,45,43,0.222575,0.203541,0.176103,0.005586,45,43,0.184051,0.166841,0.150275,0.005144,45,43,0.158190,0.142651,0.169834,0.004924,45,43,0.175578,0.161144,0.214238,0.006812,45,43,0.223711,0.202905,0.259275,0.007046,45,43,0.268153,0.246723,0.164588,0.005544,45,43,0.171867,0.155475,0.287634,0.003494,45,42,0.292776,0.283749,0.057101,0.000820,45,44,0.058151,0.055928,0.391496,0.006955,45,42,0.400346,0.381888,5986.284360,2353.527244,46,44,2053.284503,9000.907087,64.551907,1.149266,43,44,63.468428,66.714214,645.282499,351.700280,46,43,275.551468,1310.246166
active_graph_h__graph_s__l1__pair__know_hs,15,5,0.244926,0.006787,42,46,0.253587,0.237076,0.939410,0.000756,45,46,0.938676,0.940332,0.775282,0.003256,43,46,0.769583,0.778963,0.795406,0.023730,45,43,0.840687,0.773812,0.269766,0.005531,42,45,0.276796,0.262537,0.289143,0.005958,42,45,0.296012,0.280539,0.256484,0.005623,42,45,0.262701,0.247022,0.061073,0.001124,42,45,0.062685,0.059573,0.090990,0.002464,42,45,0.093480,0.086307,0.416633,0.007552,43,45,0.422932,0.405598,0.322666,0.007123,42,45,0.327731,0.308984,0.247252,0.021037,42,46,0.267996,0.221584,0.172424,0.013364,43,45,0.186159,0.154950,0.263610,0.020312,43,45,0.282987,0.235548,161.935087,12.134732,43,46,149.403997,180.099183,149.795797,2.435427,43,46,145.893134,152.555342,160.097587,4.596848,43,46,153.579522,167.897232,0.220086,0.009764,42,46,0.230378,0.204393,0.185048,0.007354,42,46,0.192411,0.172920,0.156678,0.007423,42,46,0.163522,0.144218,0.179194,0.006036,43,46,0.186366,0.171073,0.223426,0.011520,43,46,0.233906,0.205868,0.272818,0.008900,43,46,0.282802,0.260259,0.171688,0.008383,42,46,0.179131,0.159009,0.303368,0.007108,42,45,0.312797,0.291775,0.060611,0.001803,42,45,0.062656,0.057291,0.411261,0.011323,46,45,0.421269,0.390452,944.559456,292.423828,43,42,510.482679,1261.439325,60.247924,1.221347,45,44,59.262255,62.621412,187.691255,28.778759,43,45,138.365169,225.416436
active_graph_h__graph_s__l1__pair__know_hs,20,5,0.249196,0.007120,43,44,0.257091,0.236554,0.934731,0.000554,42,43,0.933857,0.935243,0.732399,0.008234,45,44,0.722972,0.746942,0.765380,0.013560,45,42,0.789691,0.751455,0.269546,0.008315,43,45,0.280181,0.258503,0.290804,0.010675,46,45,0.303943,0.276281,0.257186,0.007216,46,45,0.268516,0.249298,0.062027,0.002946,46,45,0.065056,0.057499,0.092353,0.002535,46,42,0.096977,0.089982,0.422369,0.019474,46,45,0.448028,0.396097,0.324867,0.010143,46,42,0.343825,0.316202,0.262032,0.019633,42,44,0.275499,0.223075,0.181328,0.010722,42,44,0.188619,0.160107,0.279591,0.015446,42,44,0.288792,0.248769,155.357745,10.251380,43,44,146.998154,175.199366,146.833393,2.007853,43,44,144.068122,149.405306,155.483781,3.754014,43,44,151.645871,162.151011,0.228846,0.011183,45,44,0.237750,0.206876,0.193473,0.009301,45,44,0.201250,0.175191,0.163946,0.010563,45,44,0.170961,0.142949,0.184523,0.007190,45,44,0.190486,0.170480,0.230871,0.014722,45,44,0.239893,0.201541,0.283071,0.010729,45,44,0.293017,0.262275,0.178902,0.011612,45,44,0.186068,0.155778,0.301498,0.009157,46,45,0.315222,0.291668,0.060889,0.001697,46,45,0.063723,0.058832,0.412827,0.013881,46,44,0.438118,0.400956,829.299458,148.234667,43,45,649.434612,1076.373373,58.180440,1.236261,46,44,57.159579,60.560740,154.214641,17.876571,46,44,140.005370,189.214192
active_graph_h__graph_s__l1__pair__know_hs,25,5,0.247607,0.007657,45,44,0.252925,0.232654,0.929832,0.000602,42,46,0.928900,0.930551,0.704180,0.015355,45,44,0.689299,0.731725,0.672204,0.011200,42,46,0.685983,0.655212,0.264173,0.009188,43,44,0.273138,0.246860,0.285905,0.010124,43,44,0.297540,0.268342,0.253083,0.008079,43,44,0.259297,0.237317,0.060990,0.002565,43,44,0.064849,0.057943,0.090943,0.002163,43,44,0.093124,0.086900,0.414734,0.018214,43,44,0.437545,0.391495,0.318437,0.009942,43,44,0.328254,0.300948,0.262840,0.019815,45,44,0.280100,0.232986,0.180036,0.011071,45,44,0.190545,0.162715,0.278909,0.016332,45,44,0.293132,0.255299,161.023204,13.564818,45,44,149.822885,185.953079,145.516407,1.767197,45,44,143.623610,148.227846,154.480673,3.019575,45,44,151.109828,159.810744,0.231041,0.008634,45,44,0.241209,0.218448,0.196526,0.007903,45,44,0.205597,0.184717,0.166501,0.007416,45,44,0.173914,0.156917,0.186372,0.006871,45,44,0.193776,0.174511,0.232484,0.009504,45,43,0.242264,0.220510,0.286692,0.010127,45,44,0.298718,0.270235,0.181238,0.007723,45,43,0.188311,0.170925,0.296476,0.008757,46,44,0.305447,0.279698,0.060368,0.001391,46,44,0.062300,0.058032,0.408723,0.012468,46,44,0.427819,0.389509,1358.804617,784.582577,46,44,749.987641,2888.624021,56.261283,1.388033,46,44,54.955835,58.953825,186.121560,87.797651,46,44,123.217031,358.924410
active_graph_h__graph_s__l1__pair__know_hs,30,5,0.251296,0.002612,43,46,0.254587,0.246892,0.925420,0.000352,42,46,0.924772,0.925822,0.668552,0.007475,45,42,0.658736,0.679647,0.675693,0.014219,45,44,0.702156,0.659730,0.267070,0.004017,42,46,0.274075,0.263285,0.292709,0.006255,42,46,0.304301,0.286976,0.258842,0.004330,42,45,0.265889,0.253881,0.062875,0.002789,42,46,0.067842,0.060314,0.093539,0.002360,42,45,0.098222,0.091879,0.429756,0.012871,42,46,0.450296,0.417650,0.329638,0.005710,42,45,0.339854,0.323547,0.269851,0.009199,45,42,0.279357,0.258365,0.185216,0.003780,45,42,0.189212,0.180587,0.285474,0.004764,45,42,0.290764,0.277652,157.069567,9.520195,43,46,149.519361,174.717770,143.069430,1.667290,43,46,140.464584,145.613988,151.264121,2.866846,43,46,147.578517,156.337770,0.235521,0.004565,45,46,0.241167,0.230499,0.200737,0.003449,45,42,0.205309,0.195224,0.170865,0.003808,45,42,0.175470,0.164145,0.189656,0.002680,45,46,0.193657,0.186959,0.236989,0.005749,45,42,0.245465,0.228156,0.289906,0.004173,45,42,0.296418,0.283748,0.184459,0.004240,45,42,0.190235,0.177192,0.303041,0.004966,42,46,0.312627,0.298704,0.062590,0.001654,42,43,0.065857,0.061440,0.427407,0.006686,42,44,0.440678,0.422869,1487.665548,465.741081,42,44,835.687389,2057.024629,54.933883,1.330246,46,44,53.562050,57.455076,142.232453,7.250605,43,42,134.328456,152.504750
active_graph_h__graph_s__l1__pair__know_hs,35,5,0.252451,0.010551,43,44,0.262409,0.232190,0.921394,0.000497,45,46,0.920735,0.922079,0.648961,0.015235,46,44,0.635806,0.678409,0.730625,0.023407,43,42,0.769701,0.698760,0.265826,0.012342,43,44,0.277932,0.242598,0.292484,0.014625,43,44,0.304258,0.265533,0.256809,0.012227,45,44,0.264501,0.232638,0.063201,0.003414,45,44,0.066805,0.057913,0.092982,0.004612,45,44,0.098281,0.084469,0.431437,0.023548,45,44,0.452002,0.393529,0.326226,0.016176,45,44,0.341774,0.295361,0.265433,0.019103,46,44,0.281980,0.230444,0.183764,0.011682,42,44,0.192709,0.162359,0.283388,0.017421,46,44,0.297474,0.251505,156.609816,12.335692,43,44,144.487633,178.687142,139.220222,2.135445,43,44,135.980487,142.661032,147.146309,3.196619,43,44,143.112486,152.907293,0.239077,0.008996,43,44,0.246885,0.221782,0.204665,0.008988,46,44,0.213666,0.188326,0.173961,0.007696,46,44,0.182556,0.160094,0.192828,0.007309,43,44,0.199022,0.179461,0.239478,0.008463,46,44,0.246236,0.225133,0.294473,0.011334,46,44,0.305053,0.274203,0.186532,0.006824,46,44,0.194096,0.174651,0.298917,0.012537,46,44,0.309207,0.274276,0.061517,0.001996,46,44,0.063930,0.057913,0.418301,0.015484,46,44,0.437089,0.390434,1585.647348,1155.035250,43,45,768.761776,3878.023227,53.102871,1.081004,46,44,52.163289,55.211184,151.693372,49.086385,46,44,107.367075,242.334265
active_graph_h__graph_s__l1__pair__know_hs,40,5,0.253881,0.008683,46,44,0.262385,0.237624,0.918506,0.000715,42,46,0.917402,0.919505,0.623433,0.012642,43,44,0.609218,0.644825,0.705672,0.026498,43,46,0.745696,0.667334,0.262734,0.010925,46,44,0.275751,0.242842,0.288336,0.013196,46,44,0.304189,0.264830,0.252903,0.011191,46,44,0.267789,0.233269,0.062170,0.002720,46,44,0.065501,0.057291,0.091108,0.003838,46,44,0.096977,0.084884,0.426196,0.020665,46,44,0.451126,0.392183,0.320827,0.014765,46,44,0.344074,0.297983,0.270744,0.013560,43,44,0.280382,0.244516,0.186111,0.009005,43,44,0.193035,0.168761,0.287574,0.013584,46,44,0.296750,0.261536,153.673592,8.698147,43,44,143.187964,168.241270,137.892131,2.296005,43,44,134.153280,140.244064,145.123811,2.622762,43,44,140.964572,148.188732,0.245028,0.006842,45,44,0.250502,0.232405,0.210556,0.007211,46,44,0.216820,0.197474,0.179274,0.006332,46,44,0.185205,0.168024,0.196277,0.005558,43,44,0.200978,0.185566,0.244185,0.005868,43,44,0.248844,0.232958,0.301209,0.008910,43,44,0.307869,0.284586,0.191677,0.005543,46,44,0.196906,0.181864,0.297544,0.011662,43,44,0.309286,0.277852,0.061909,0.002183,43,44,0.064730,0.059158,0.423244,0.017650,43,44,0.447827,0.401851,1289.139932,472.247581,43,45,726.576393,1875.205753,52.570425,1.167753,43,44,51.568878,54.856095,148.501660,32.398047,43,44,114.045915,202.112919
active_graph_h__graph_s__l1__pair,5,5,0.222816,0.005053,45,44,0.230956,0.216649,0.957747,0.000617,45,46,0.957284,0.958922,0.878261,0.002765,42,44,0.875994,0.883586,0.807824,0.002446,44,46,0.810821,0.803838,0.241608,0.006062,45,44,0.251412,0.233305,0.253112,0.006242,45,44,0.262704,0.244535,0.224018,0.006074,45,44,0.232927,0.214535,0.054843,0.001040,45,46,0.056550,0.053527,0.081423,0.002068,45,44,0.084707,0.078838,0.361703,0.009343,45,46,0.379441,0.353630,0.279455,0.008065,45,44,0.294093,0.270133,0.221751,0.008344,45,46,0.237156,0.212999,0.153106,0.006110,45,46,0.162507,0.145050,0.231297,0.008703,45,46,0.245293,0.220931,179.573516,6.211028,45,46,170.375817,187.120595,163.742782,2.846275,45,46,160.490297,168.019155,178.007933,3.297687,43,46,174.338991,183.735826,0.204025,0.004344,45,46,0.210500,0.198880,0.163580,0.004325,45,44,0.170247,0.157952,0.139429,0.002521,45,44,0.144100,0.136773,0.157582,0.005918,43,44,0.163811,0.149496,0.192330,0.003464,45,46,0.196266,0.187670,0.236643,0.007772,45,44,0.244666,0.224792,0.149171,0.001863,45,44,0.151815,0.146573,0.268540,0.005888,45,44,0.278175,0.260598,0.053966,0.000892,45,46,0.055661,0.053231,0.355896,0.009103,45,43,0.373924,0.350402,3315.012328,2028.884575,45,43,477.290730,5780.221635,73.992851,1.512072,43,44,72.513741,76.913124,523.950444,240.839273,45,42,221.482744,903.175802
active_graph_h__graph_s__l1__pair,10,5,0.234572,0.002278,43,44,0.237573,0.231018,0.947542,0.000545,45,46,0.946719,0.948305,0.818365,0.002856,42,44,0.815443,0.822987,0.726549,0.015673,44,45,0.745786,0.698392,0.254419,0.004340,45,44,0.259382,0.248513,0.272222,0.005111,43,44,0.277051,0.265007,0.241647,0.003704,46,42,0.245207,0.236785,0.057973,0.001178,46,44,0.059514,0.056046,0.087315,0.001124,46,45,0.089389,0.086129,0.396085,0.007907,46,44,0.404440,0.382731,0.307611,0.004572,46,42,0.315697,0.303096,0.237197,0.011484,42,45,0.255175,0.222882,0.161660,0.007201,42,45,0.174303,0.152460,0.248914,0.011968,42,45,0.268743,0.231947,167.659346,3.351464,42,45,161.598537,171.703649,155.999197,2.404576,43,46,152.456392,158.779059,166.799980,2.523651,43,46,162.797387,170.553441,0.214725,0.001765,42,46,0.217030,0.212956,0.177812,0.001219,43,44,0.179280,0.176225,0.151686,0.002128,42,45,0.154452,0.148519,0.171980,0.001447,43,46,0.173711,0.170243,0.216467,0.005762,43,45,0.222170,0.208121,0.262446,0.001543,43,45,0.264958,0.260477,0.166351,0.003861,42,45,0.170592,0.159799,0.288540,0.004164,46,42,0.292757,0.283384,0.057392,0.001117,46,45,0.059336,0.056076,0.390925,0.006913,46,44,0.404024,0.385566,2744.742697,1535.133823,42,44,1085.568969,5424.272942,64.751438,1.173694,43,44,63.550109,66.925569,332.256346,77.096488,42,44,241.209948,468.573124
active_graph_h__graph_s__l1__pair,15,5,0.247560,0.005162,46,42,0.254233,0.240103,0.939157,0.000883,42,43,0.938173,0.940296,0.773192,0.004660,45,44,0.766020,0.777249,0.789927,0.028382,45,46,0.831357,0.759752,0.274506,0.006318,43,42,0.282183,0.266861,0.294126,0.007570,46,42,0.304274,0.285559,0.262910,0.005397,46,42,0.269492,0.256201,0.061482,0.001847,46,45,0.063989,0.059306,0.092804,0.001632,43,42,0.094724,0.090753,0.421880,0.011607,46,42,0.439418,0.409090,0.332360,0.005721,46,42,0.339434,0.325073,0.252046,0.017614,45,43,0.269149,0.220719,0.175542,0.007942,45,43,0.183254,0.161707,0.269058,0.013179,45,43,0.282084,0.245366,160.749232,7.803997,44,42,153.457036,170.377918,149.869460,1.728863,45,46,147.776044,151.600219,160.338600,2.910335,45,42,156.411640,165.068193,0.220614,0.010182,45,43,0.234063,0.205203,0.185829,0.008966,45,43,0.197829,0.172407,0.157389,0.009080,45,43,0.168904,0.143805,0.179982,0.005085,45,43,0.186811,0.172970,0.224327,0.011285,45,43,0.236574,0.207884,0.274477,0.009128,45,43,0.287462,0.261221,0.172941,0.009108,45,43,0.184275,0.159648,0.309952,0.004981,46,42,0.317693,0.304455,0.061523,0.000612,46,44,0.062448,0.060581,0.421411,0.005402,46,42,0.431519,0.416324,1057.309437,303.367082,46,45,701.789900,1451.315369,60.319502,1.190795,45,44,59.359940,62.595348,186.342914,22.346254,46,42,155.532118,224.158681
active_graph_h__graph_s__l1__pair,20,5,0.245751,0.007462,43,44,0.255717,0.235449,0.934602,0.000473,42,46,0.933961,0.935176,0.737601,0.008032,45,44,0.729438,0.747579,0.760152,0.013642,45,46,0.782499,0.740619,0.268125,0.005461,43,44,0.278034,0.262973,0.289249,0.005224,43,44,0.298827,0.283459,0.256359,0.006446,43,44,0.267094,0.248134,0.061743,0.000547,43,42,0.062507,0.060818,0.091974,0.001774,43,44,0.094072,0.089567,0.419927,0.006493,43,44,0.429513,0.412723,0.324076,0.008470,43,44,0.337380,0.311405,0.251309,0.019146,42,44,0.271953,0.225427,0.176076,0.010762,42,44,0.187285,0.161174,0.271730,0.015384,42,44,0.289070,0.251223,162.298763,13.929519,43,46,147.233465,182.061633,146.780282,2.176152,43,44,143.746692,149.431559,156.817566,4.237252,43,44,151.182832,162.022287,0.223376,0.010733,42,44,0.233572,0.207924,0.188994,0.008155,42,44,0.195884,0.175693,0.159374,0.009307,42,44,0.167614,0.143463,0.181867,0.006806,42,44,0.188263,0.170806,0.226129,0.014119,43,44,0.239834,0.203201,0.278710,0.009524,43,44,0.286330,0.263198,0.175403,0.010803,42,44,0.185036,0.157069,0.301089,0.006968,43,44,0.311502,0.290761,0.060943,0.001176,43,44,0.061855,0.058921,0.413909,0.010292,43,44,0.423788,0.395880,1127.348546,251.396559,45,43,640.695584,1323.632339,58.251284,1.206863,43,44,57.404350,60.608698,176.937855,26.112049,43,46,151.490069,219.101535
active_graph_h__graph_s__l1__pair,25,5,0.253584,0.003893,42,44,0.257533,0.246472,0.929918,0.000434,42,46,0.929261,0.930515,0.696066,0.004951,45,44,0.688937,0.701713,0.668811,0.013353,45,46,0.683732,0.643707,0.271218,0.005737,42,44,0.277996,0.262363,0.293809,0.006825,42,44,0.302790,0.284038,0.260811,0.005020,42,44,0.267316,0.253280,0.062146,0.002072,42,44,0.065175,0.059632,0.093480,0.002216,42,44,0.096206,0.090279,0.426316,0.010987,42,44,0.440016,0.412501,0.329392,0.006235,42,44,0.337148,0.321174,0.275355,0.003366,46,44,0.278235,0.269690,0.187327,0.002274,45,44,0.189953,0.183314,0.289693,0.002458,45,44,0.292316,0.286201,151.029246,2.196196,43,46,147.837104,154.367176,145.063943,1.641990,43,46,142.282255,147.079872,152.651738,1.730369,43,46,149.788654,155.080572,0.235951,0.003085,45,44,0.239948,0.230582,0.200307,0.003002,45,44,0.204270,0.195109,0.170138,0.002622,46,44,0.173261,0.165694,0.189040,0.003191,45,44,0.192976,0.183729,0.237285,0.002339,45,44,0.239715,0.232899,0.291296,0.004574,45,44,0.298160,0.283895,0.184930,0.002421,46,44,0.187693,0.180550,0.304353,0.005728,42,44,0.312822,0.297356,0.061648,0.001247,42,44,0.063930,0.060581,0.419358,0.007695,42,43,0.430890,0.409628,1459.198881,528.176719,42,43,874.852311,2136.756719,56.369109,1.348556,46,44,55.112597,58.987354,142.745696,6.778680,46,43,130.338277,149.222862
active_graph_h__graph_s__l1__pair,30,5,0.252004,0.006894,46,44,0.262591,0.241527,0.925376,0.000393,42,44,0.924670,0.925784,0.669115,0.009209,45,42,0.660062,0.681827,0.674841,0.008113,45,44,0.690718,0.667929,0.268333,0.010407,46,44,0.284835,0.256924,0.294040,0.014370,46,44,0.316393,0.278082,0.257796,0.010310,46,43,0.275005,0.247445,0.063646,0.004544,46,44,0.069710,0.058536,0.093076,0.005464,46,43,0.100889,0.086959,0.433006,0.026262,46,44,0.473905,0.403326,0.325794,0.015302,46,43,0.352158,0.309906,0.268918,0.012753,46,42,0.283179,0.252558,0.184736,0.006184,45,42,0.190960,0.176704,0.285667,0.010188,46,42,0.298601,0.273150,156.738480,6.397323,43,44,149.745161,165.112243,142.994988,1.466137,43,46,140.300769,144.582372,151.167643,2.327487,43,44,147.270104,154.070591,0.235676,0.006711,45,44,0.242927,0.226130,0.201044,0.006708,46,44,0.209148,0.192465,0.170926,0.006582,46,42,0.180379,0.162444,0.189597,0.004542,45,44,0.194576,0.182217,0.236325,0.006907,46,42,0.243094,0.225489,0.290380,0.008223,46,44,0.298824,0.278789,0.184068,0.006953,46,42,0.193346,0.173766,0.297927,0.007115,46,44,0.309523,0.290871,0.060551,0.001329,42,45,0.062359,0.058595,0.411807,0.008397,46,45,0.425403,0.399709,1141.538037,429.245374,46,45,583.122995,1648.685997,55.033577,1.350751,46,44,53.621235,57.602078,141.026637,12.459527,46,44,123.423025,156.409070
